Unnamed: 0,name,address,cuisine,lat,lon,opening_hours,image_url,rating,coordinates,square_i,square_j,nearest_town,website
7417,Anjappar Restaurant,Anjappar Restaurant - Changi Airport Terminal 1 ,"['Seafood', 'Indian', 'Same Prices In-Store', 'Chicken', 'Vegetarian']",1.361895655834234,103.99026177421416,"{'open': True, 'displayedHours': '11:15-22:00', 'sun': '11:15-22:00', 'mon': '11:00-22:00', 'tue': '11:15-22:00', 'wed': '11:00-22:00', 'thu': '11:00-22:00', 'fri': '11:10-22:00', 'sat': '11:15-22:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZLYMEEFBFMUJE/hero/4be3bd83667343769745c01d0722de92_1595561965657739902.jpeg,3.8,"[1.361895655834234, 103.99026177421416]",4,13,CHANGI,https://anjappar.com.sg/
7531,Ichikokudo Ramen,Ichikokudo Ramen - Changi Airport Terminal 3,"['Chicken', 'Halal', 'Japanese', 'Seafood']",1.35612,103.987381,"{'displayedHours': 'Closed', 'sun': '11:00-22:00', 'mon': '11:00-22:00', 'tue': '11:00-22:00', 'wed': '11:00-22:00', 'thu': '11:00-22:00', 'fri': '11:00-22:00', 'sat': '11:00-22:00', 'tempClosed': True}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2MURTCWJXBFAA/hero/e5e7583e87654aea9fef774744ba9621_1617242485517688814.jpeg,3.0,"[1.35612, 103.987381]",4,13,CHANGI,https://www.ichikokudo.com/
7533,Curry Times,Curry Times - Changi T3 #B2-51,"['Local', 'Chinese', 'Halal', 'Asian', 'Chicken']",1.3578101684210526,103.98764374117648,"{'displayedHours': 'Closed', 'sun': '11:00-21:00', 'mon': '11:00-21:00', 'tue': '11:00-21:00', 'wed': '11:00-21:00', 'thu': '11:00-21:00', 'fri': '11:00-21:00', 'sat': '11:00-21:00', 'tempClosed': True}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJ2NXTJJ75WNJ/hero/5928bcd837d84aa5bfabbd8e091c6ed3_1604628681010121036.jpeg,4.4,"[1.3578101684210526, 103.98764374117648]",4,13,CHANGI,https://www.currytimes.com.sg/
7540,Yun Nans,Yun Nans - Jewel Changi Airport ,"['Asian', 'Chinese', 'Noodles', 'Islandwide Delivery']",1.3598172959183674,103.9896189,"{'displayedHours': 'Closed', 'sun': '11:30-20:00', 'mon': '11:30-20:00', 'tue': '11:30-20:00', 'wed': '11:30-20:00', 'thu': '11:30-20:00', 'fri': '11:30-20:00', 'sat': '11:30-20:00', 'tempClosed': True}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZKTRGDJGNUZVJ/hero/063be0cbe2704ea9a062cea1d694cd16_1593073176805051506.jpeg,4.3,"[1.3598172959183674, 103.9896189]",4,13,CHANGI,https://yunnans.sg/
7543,Jewel Changi Airport - Beta,Jewel Changi Airport L1 and L2 - Mix & Match - [Islandwide Delivery],"['Local', 'Islandwide Delivery', 'Western', 'Japanese', 'Chinese']",1.3602428719714936,103.98963826017793,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': 'Closed', 'tue': 'Closed', 'wed': 'Closed', 'thu': 'Closed', 'fri': 'Closed', 'sat': 'Closed', 'tempClosed': True}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJZV4JFC6EXRA/hero/dc58e78adbf04c8291df44142edbdafa_1591703420372625172.jpeg,4.6,"[1.3602428719714936, 103.98963826017793]",4,13,CHANGI,https://www.jewelchangiairport.com/en.html
7544,Pizza Maru,Pizza Maru - Jewel Changi Airport ,"['Pizza', 'Snack', 'Small Bites/Snacks']",1.3609449,103.9898772,"{'displayedHours': 'Closed', 'sun': '11:30-20:30', 'mon': '11:30-20:30', 'tue': '11:30-20:30', 'wed': '11:30-20:30', 'thu': '11:30-20:30', 'fri': '11:30-21:00', 'sat': '11:30-21:00', 'tempClosed': True}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJZUBU1GE3KEX/hero/dd24ebcc00c745bca60e2548ae2d1392_1591778119083661020.jpeg,4.7,"[1.3609449, 103.9898772]",4,13,CHANGI,https://order.pizzamaru.com.sg/
7713,O'Coffee Club,O'Coffee Club - Changi Airport Terminal 3,"['Kids Friendly', 'Coffee & Tea', 'Beverages', 'Breakfast & Brunch', 'Eco-Friendly']",1.3552206293649154,103.98659212500208,"{'open': True, 'displayedHours': '09:00-20:45', 'sun': '09:00-20:45', 'mon': '09:00-20:45', 'tue': '09:00-20:45', 'wed': '09:00-20:45', 'thu': '09:00-20:45', 'fri': '09:00-20:45', 'sat': '09:00-20:45'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJTACAUFCMUL6/hero/4c0918c33e634f7a9155088f70814f2b_1622163204987614146.jpeg,4.6,"[1.3552206293649154, 103.98659212500208]",4,13,CHANGI,https://www.ocoffeeclub.com/
7734,Azur Restaurant,Azur Restaurant - Crowne Plaza Changi Airport,"['Asian', 'Beverages', 'Western']",1.358392599268031,103.9879136,"{'open': True, 'displayedHours': '09:00-21:00', 'sun': '09:00-21:00', 'mon': '09:00-21:00', 'tue': '09:00-21:00', 'wed': '09:00-21:00', 'thu': '09:00-21:00', 'fri': '09:00-21:00', 'sat': '09:00-21:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJUSGNBLT3VTN/hero/cd845957fc9a4918b32b0b9c42d48bee_1592215287878218073.png,5.0,"[1.358392599268031, 103.9879136]",4,13,CHANGI,https://changiairport.crowneplaza.com/azur
7867,Hub & Spoke Cafe,Hub & Spoke Cafe - Changi Airport Terminal 2,"['Beverages', 'Snack', 'Western']",1.349968,103.986982,"{'displayedHours': 'Closed', 'sun': '08:00-21:30', 'mon': '08:00-21:30', 'tue': '08:00-21:30', 'wed': '08:00-21:30', 'thu': '08:00-21:30', 'fri': '08:00-21:30', 'sat': '08:00-21:30', 'tempClosed': True}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2TXVU5XSGC3NJ/hero/5834a0faaacb4809bb30e4f365969c96_1621494774915999817.jpg,0.0,"[1.349968, 103.986982]",4,13,CHANGI,https://www.instagram.com/hubandspokecafe/
7872,Yikowei,Yikowei - Changi Airport Terminal 3,"['Asian', 'Local']",1.355746779,103.9871103,"{'displayedHours': 'Closed', 'sun': '08:00-21:00', 'mon': '08:00-21:00', 'tue': '08:00-21:00', 'wed': '08:00-21:00', 'thu': '08:00-21:00', 'fri': '08:00-21:00', 'sat': '08:00-21:00', 'tempClosed': True}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2LYEXVJJ8EFEE/hero/e98bc740532c40ba8b608b5ef4ca681f_1615538373650983744.jpeg,4.5,"[1.355746779, 103.9871103]",4,13,CHANGI,https://www.yikowei.com/
